Date,SPX,DAX,FTSE,NIKKEI
07/12/1998,1187.699951,4721.169922,5576.700195,14723.49023
08/12/1998,1181.380005,4708.189941,5615.700195,14808.2002
09/12/1998,1183.48999,4676.569824,5669.100098,14931.90039
10/12/1998,1165.02002,4650.299805,5660.299805,14807.7998
11/12/1998,1166.459961,4543.02002,5541.700195,14405.63965
14/12/1998,1141.199951,4563.259766,5534.5,14111.62012
15/12/1998,1162.829956,4569.700195,5557.100098,14011.19043
16/12/1998,1161.939941,4686.740234,5630.399902,14096.2998
17/12/1998,1179.97998,4732.109863,5685.200195,14126.99023
18/12/1998,1188.030029,4666.740234,5741.899902,14194.29004
21/12/1998,1202.839966,4826.700195,5876.5,14152.9502
22/12/1998,1203.569946,4879.470215,5843.299805,13779.4502
23/12/1998,1228.540039,4978.620117,5908.799805,13779.4502
24/12/1998,1226.27002,4978.620117,5867.200195,13706.73047
25/12/1998,1226.27002,4978.620117,5867.200195,13797.9502
28/12/1998,1225.48999,5040.149902,5867.200195,13709.05957
29/12/1998,1241.810059,5056.200195,5941.5,13846.90039
30/12/1998,1231.930054,5006.569824,5882.600098,13842.16992
31/12/1998,1229.22998,5006.569824,5882.600098,13842.16992
01/01/1999,1229.22998,5006.569824,5882.600098,13842.16992
04/01/1999,1228.099976,5290.359863,5879.399902,13415.88965
05/01/1999,1244.780029,5263.410156,5958.200195,13232.74023
06/01/1999,1272.339966,5442.899902,6148.799805,13468.45996
07/01/1999,1269.72998,5345.709961,6101.200195,13536.55957
08/01/1999,1275.089966,5370.509766,6147.200195,13391.80957
11/01/1999,1263.880005,5266.470215,6085,13368.48047
12/01/1999,1239.51001,5196.129883,6033.600098,13360.96973
13/01/1999,1234.400024,4982.120117,5850.100098,13403.59961
14/01/1999,1212.189941,4902.75,5820.200195,13738.86035
15/01/1999,1243.26001,4973.779785,5941,13738.86035
18/01/1999,1243.26001,5076.850098,6123.899902,13805.05957
19/01/1999,1252,5038.450195,6027.600098,13770.44043
20/01/1999,1256.619995,5197.149902,6105.600098,14028.0498
21/01/1999,1235.160034,5163.450195,6022.299805,14245.41992
22/01/1999,1225.189941,5008.209961,5861.200195,14154.40039
25/01/1999,1233.97998,4988.589844,5880.899902,14208.80957
26/01/1999,1252.310059,5001.189941,5885.700195,14382.00977
27/01/1999,1243.170044,5038.209961,5876.399902,14450.05957
28/01/1999,1265.369995,5080.930176,5872.5,14342.32031
29/01/1999,1279.640015,5180.290039,5896,14499.25
01/02/1999,1273,5239.600098,6012.399902,14465.17969
02/02/1999,1261.98999,5164.950195,6013,14349.83008
03/02/1999,1272.069946,5090.069824,5940.299805,14161.30957
04/02/1999,1248.48999,5061.279785,5939.899902,14086.84961
05/02/1999,1239.400024,5097.47998,5855.299805,13898.08008
08/02/1999,1243.77002,5052.439941,5834.899902,13992.49023
09/02/1999,1216.140015,4850.669922,5779.899902,13902.66016
10/02/1999,1223.550049,4814.040039,5770.200195,13952.40039
11/02/1999,1254.040039,4869.290039,5888.5,13952.40039
12/02/1999,1230.130005,4896.740234,5950.700195,13973.69043
15/02/1999,1230.130005,4888.950195,6023.200195,14054.71973
16/02/1999,1241.869995,4895.109863,6108.600098,14232.63965
17/02/1999,1224.030029,4820.419922,6078.399902,14158.66992
18/02/1999,1237.280029,4871.089844,6074.899902,14146.79004
19/02/1999,1239.219971,4823.259766,6031.200195,14098.04004
22/02/1999,1272.140015,4887.700195,6069.899902,14256.66992
23/02/1999,1271.180054,5012.600098,6155.200195,14500.65039
24/02/1999,1253.410034,5058.290039,6307.600098,14355.4502
25/02/1999,1245.02002,4918.549805,6206.5,14470.4502
26/02/1999,1238.329956,4903.959961,6175.100098,14367.54004
01/03/1999,1236.160034,4779.069824,6060.899902,14221.75
02/03/1999,1225.5,4797.839844,6061.299805,13921.05957
03/03/1999,1227.699951,4668.52002,6048.299805,14170.36035
04/03/1999,1246.640015,4722.689941,6101.5,14183.4502
05/03/1999,1275.469971,4840.810059,6205.5,14894
08/03/1999,1282.72998,4791.430176,6208.899902,14779.0498
09/03/1999,1279.839966,4790.470215,6237.700195,15096.7002
10/03/1999,1286.839966,4730.049805,6241.5,15480
11/03/1999,1297.680054,4785.370117,6335.700195,15502.13965
12/03/1999,1294.589966,5031.060059,6282.200195,15488.86035
15/03/1999,1307.26001,5043.22998,6206.799805,15779.59961
16/03/1999,1306.380005,5090.930176,6201.899902,16072.82031
17/03/1999,1297.819946,5062.589844,6140.600098,16268.11035
18/03/1999,1316.550049,5025.790039,6114.299805,15717.91992
19/03/1999,1299.290039,5108.75,6163.200195,16378.78027
22/03/1999,1297.01001,5034.680176,6152.799805,16378.78027
23/03/1999,1262.140015,4870.490234,6060.5,16019.09961
24/03/1999,1268.589966,4797.330078,6016.700195,15515.46973
25/03/1999,1289.98999,4863.810059,6085,15986.04004
26/03/1999,1282.800049,4799.589844,6139.200195,16016.99023
29/03/1999,1310.170044,4867.209961,6252.899902,16008.83984
30/03/1999,1300.75,4841.200195,6264.200195,15859.12012
31/03/1999,1286.369995,4865.27002,6295.299805,15836.58984
01/04/1999,1293.719971,4901.810059,6330,16327.55957
02/04/1999,1293.719971,4901.810059,6330,16290.19043
05/04/1999,1321.119995,4901.810059,6330,16334.78027
06/04/1999,1317.890015,5022.27002,6415.299805,16479.71094
07/04/1999,1326.890015,5027.25,6473.200195,16554.5
08/04/1999,1343.97998,5067.759766,6437.899902,16846.68945
09/04/1999,1348.349976,5133.919922,6472.799805,16855.63086
12/04/1999,1358.630005,5167.549805,6441.200195,16507.40039
13/04/1999,1349.819946,5225.220215,6513.100098,16715.16016
14/04/1999,1328.439941,5186.759766,6493.600098,16764.67969
15/04/1999,1322.849976,5189.720215,6466.100098,16727.08008
16/04/1999,1319,5143.02002,6420.600098,16851.58008
19/04/1999,1289.47998,5252.399902,6515.299805,16674.21094
20/04/1999,1306.170044,5101.410156,6319.799805,16697.10938
21/04/1999,1336.119995,5175.569824,6311,16495.01953
22/04/1999,1358.819946,5226.640137,6413.600098,16665.88086
23/04/1999,1356.849976,5187.890137,6428,16923.25
26/04/1999,1360.040039,5269.120117,6503.600098,16918.50977
27/04/1999,1362.800049,5364.810059,6593.600098,16957.26953
28/04/1999,1350.910034,5352.720215,6598.799805,16942.24023
29/04/1999,1342.829956,5323.060059,6497.600098,16942.24023
30/04/1999,1335.180054,5360.439941,6552.200195,16701.5293
03/05/1999,1354.630005,5383.220215,6552.200195,16701.5293
04/05/1999,1332,5377.399902,6533.100098,16701.5293
05/05/1999,1347.310059,5295.220215,6401.700195,16701.5293
06/05/1999,1332.050049,5275.569824,6406.600098,17300.60938
07/05/1999,1345,5276.5,6356,16946.51953
10/05/1999,1340.300049,5261.009766,6348.799805,16977.00977
11/05/1999,1355.609985,5297.490234,6378.299805,16743.17969
12/05/1999,1364,5249.240234,6343.100098,16947.35938
13/05/1999,1367.560059,5249.240234,6456.600098,16851.25
14/05/1999,1337.800049,5183.490234,6300.399902,16810.39063
17/05/1999,1339.48999,5102,6165.799805,16421.01953
18/05/1999,1333.319946,5160.470215,6206.399902,16378.62012
19/05/1999,1344.22998,5213.299805,6266.700195,16128.17969
20/05/1999,1338.829956,5243.209961,6368.200195,16199.99023
21/05/1999,1330.290039,5253.77002,6353.100098,16292.98047
24/05/1999,1306.650024,5253.77002,6322.100098,16390.49023
25/05/1999,1284.400024,5165.720215,6249.299805,16214.23047
26/05/1999,1304.76001,5183.080078,6236.799805,16230.51953
27/05/1999,1281.410034,5064.310059,6199.5,16177.19043
28/05/1999,1301.839966,5070.97998,6226.200195,15972.67969
31/05/1999,1301.839966,5068.589844,6226.200195,16111.65039
01/06/1999,1294.26001,5010.709961,6250,16408.5
02/06/1999,1294.810059,5040.339844,6302.200195,16417.99023
03/06/1999,1299.540039,5040.339844,6348.600098,16227.5
04/06/1999,1327.75,5124.129883,6361.5,16300.75
07/06/1999,1334.52002,5212.859863,6412,16475.89063
08/06/1999,1317.329956,5196.930176,6431.5,16562.91992
09/06/1999,1318.640015,5250.629883,6453,16622.5
10/06/1999,1302.819946,5201.490234,6403.399902,17102.61914
11/06/1999,1293.640015,5296.009766,6484.799805,17198.55078
14/06/1999,1294,5291.52002,6430.200195,17188.82031
15/06/1999,1301.160034,5344.919922,6451.200195,17282
16/06/1999,1330.410034,5382.669922,6504.899902,17210.17969
17/06/1999,1339.900024,5415.509766,6493.600098,17470.44922
18/06/1999,1342.839966,5337.189941,6527.799805,17431.25977
21/06/1999,1349,5468.470215,6581.299805,17738.84961
22/06/1999,1335.880005,5468.669922,6552.399902,17777.61914
23/06/1999,1333.060059,5399.109863,6496.5,17586.75
24/06/1999,1315.780029,5327.600098,6416.700195,17628.32031
25/06/1999,1315.310059,5301.209961,6435.399902,17436.51953
28/06/1999,1331.349976,5356.950195,6405.799805,17610.58008
29/06/1999,1351.449951,5359.529785,6307.100098,17782.78906
30/06/1999,1372.709961,5378.52002,6318.5,17529.74023
01/07/1999,1380.959961,5480.220215,6488.899902,17860.75
02/07/1999,1391.219971,5519.049805,6491.899902,17932.4707
05/07/1999,1391.219971,5625.620117,6592,18135.06055
06/07/1999,1388.119995,5612.899902,6620.600098,18050.73047
07/07/1999,1395.859985,5588.5,6597.399902,17958.90039
08/07/1999,1394.420044,5607.100098,6557.299805,17967.65039
09/07/1999,1403.280029,5638.950195,6562.600098,17937.73047
12/07/1999,1399.099976,5652.02002,6545.5,18274.17969
13/07/1999,1393.560059,5573.819824,6445.600098,18181.08984
14/07/1999,1398.170044,5610.890137,6473.100098,18357.85938
15/07/1999,1409.619995,5619.259766,6575,18431.85938
16/07/1999,1418.780029,5619.939941,6563.299805,18248.30078
19/07/1999,1407.650024,5624.740234,6483.700195,18532.58008
20/07/1999,1377.099976,5491.290039,6392,18532.58008
21/07/1999,1379.290039,5414.169922,6329.799805,18257.51953
22/07/1999,1360.969971,5340.910156,6297.799805,17730.33984
23/07/1999,1356.939941,5310.629883,6207.399902,17534.43945
26/07/1999,1347.76001,5206.439941,6169.100098,17491.33984
27/07/1999,1362.839966,5224.160156,6262.799805,17462.7207
28/07/1999,1365.400024,5229.560059,6297.200195,17579.91016
29/07/1999,1341.030029,5052.319824,6117.5,17869.91992
30/07/1999,1328.719971,5101.870117,6231.899902,17861.85938
02/08/1999,1328.050049,5129.5,6288.299805,17825.69922
03/08/1999,1322.180054,5107.680176,6250.700195,17969.92969
04/08/1999,1305.329956,5119.370117,6235.399902,17685.38086
05/08/1999,1313.709961,4978.450195,6101.600098,17358.18945
06/08/1999,1300.290039,5010.470215,6121,17084.24023
09/08/1999,1297.800049,5087.299805,6126.5,17190.44922
10/08/1999,1281.430054,5000.870117,5978.399902,17202.08984
11/08/1999,1301.930054,5019.689941,6014.399902,17211.16016
12/08/1999,1298.160034,5127.430176,6153.299805,17422.9707
13/08/1999,1327.680054,5219.430176,6245.100098,17435.16992
16/08/1999,1330.77002,5257.100098,6235.399902,17826.0293
17/08/1999,1344.160034,5259.910156,6166.5,17860.08984
18/08/1999,1332.839966,5230.470215,6201.799805,17892.25977
19/08/1999,1323.589966,5186.850098,6118,17879.74023
20/08/1999,1336.609985,5254.140137,6180.799805,18098.10938
23/08/1999,1360.219971,5301.97998,6322.100098,18233.55078
24/08/1999,1363.5,5324.02002,6315.100098,18095.41016
25/08/1999,1381.790039,5400.319824,6369.5,17855.16016
26/08/1999,1362.01001,5389.339844,6383.899902,17666.28906
27/08/1999,1348.27002,5420.359863,6375.200195,17599.36914
30/08/1999,1324.02002,5392.529785,6375.200195,17918.9707
31/08/1999,1320.410034,5270.77002,6246.399902,17436.56055
01/09/1999,1331.069946,5317.120117,6276.200195,17802.48047
02/09/1999,1319.109985,5189.919922,6195.600098,17631.25
03/09/1999,1357.23999,5336.220215,6332.200195,17629.99023
06/09/1999,1357.23999,5400.549805,6375.700195,17756.50977
07/09/1999,1350.449951,5391.359863,6309.5,17707.5
08/09/1999,1344.150024,5400.700195,6253.600098,17641.38086
09/09/1999,1347.660034,5436.859863,6260.600098,17677.56055
10/09/1999,1351.660034,5483.950195,6191,17711.01953
13/09/1999,1344.130005,5446.910156,6169,17909.28906
14/09/1999,1336.290039,5401.470215,6116,17777.2207
15/09/1999,1317.969971,5387.180176,6067.700195,17777.2207
16/09/1999,1318.47998,5304.419922,6014.600098,17291.58984
17/09/1999,1335.420044,5303.939941,6039.799805,17342.26953
20/09/1999,1335.530029,5351.97998,6056.5,17575.25977
21/09/1999,1307.579956,5282.759766,5957.299805,17932.78906
22/09/1999,1310.51001,5238.759766,5913.899902,17325.75977
23/09/1999,1280.410034,5299.569824,5969.700195,17325.75977
24/09/1999,1277.359985,5186.529785,5937.600098,16871.73047
27/09/1999,1283.310059,5239.640137,6078.600098,16821.06055
28/09/1999,1282.199951,5119.100098,6007.200195,17325.69922
29/09/1999,1268.369995,5135.620117,6020.600098,17282.2793
30/09/1999,1282.709961,5149.830078,6029.799805,17605.46094
01/10/1999,1282.810059,5124.549805,5970.700195,17712.56055
04/10/1999,1304.599976,5218.859863,6052.899902,17763.71094
05/10/1999,1301.349976,5301.850098,6084.5,17784.15039
06/10/1999,1325.400024,5353.319824,6097.5,17896.41992
07/10/1999,1317.640015,5419.310059,6200.5,18136.55078
08/10/1999,1336.02002,5419.259766,6199.399902,18062.17969
11/10/1999,1335.209961,5414.5,6234.799805,18062.17969
12/10/1999,1313.040039,5358.459961,6174.899902,18090.81055
13/10/1999,1285.550049,5295.430176,6113.399902,17754.49023
14/10/1999,1283.420044,5220.290039,6039.399902,17780.25977
15/10/1999,1247.410034,5184.22998,5907.299805,17601.57031
18/10/1999,1254.130005,5156.279785,5869.200195,17275.33008
19/10/1999,1261.319946,5296.910156,5993.700195,17254.16992
20/10/1999,1289.430054,5291.22998,6006.700195,17534.71094
21/10/1999,1283.609985,5246.490234,5939.299805,17448.26953
22/10/1999,1301.650024,5357.75,6058.899902,17438.80078
25/10/1999,1293.630005,5320.399902,6009.399902,17648.78906
26/10/1999,1281.910034,5388.759766,6092.399902,17671.78906
27/10/1999,1296.709961,5363.859863,6045.700195,17382.35938
28/10/1999,1342.439941,5478.890137,6149.100098,17413.71094
29/10/1999,1362.930054,5525.399902,6255.700195,17942.08008
01/11/1999,1354.119995,5524.919922,6284,17996.91992
02/11/1999,1347.73999,5546.950195,6252,17991.96094
03/11/1999,1354.930054,5560.870117,6280.799805,17991.96094
04/11/1999,1362.640015,5635.620117,6331.299805,18348.13086
05/11/1999,1370.22998,5658.100098,6356.600098,18354.90039
08/11/1999,1377.01001,5647.939941,6374.299805,18240.98047
09/11/1999,1365.280029,5694.72998,6435.5,18292.16016
10/11/1999,1373.459961,5742.419922,6447,18567.86914
11/11/1999,1381.459961,5802.359863,6551.399902,18327.2793
12/11/1999,1396.060059,5791.049805,6511.600098,18258.55078
15/11/1999,1394.390015,5859.290039,6533.600098,18198.08984
16/11/1999,1420.069946,5909.52002,6583,18155.14063
17/11/1999,1410.709961,5870.169922,6555.700195,18274.82031
18/11/1999,1424.939941,5950.049805,6550.799805,18532.81055
19/11/1999,1422,5955.970215,6482.299805,18570.83984
22/11/1999,1420.939941,5819.890137,6442,18822.11914
23/11/1999,1404.640015,5814.740234,6534.200195,18822.11914
24/11/1999,1417.079956,5818.72998,6561.799805,18896.21094
25/11/1999,1417.079956,5961.450195,6682.799805,18721.7793
26/11/1999,1416.619995,5958.069824,6684.799805,18914.5
29/11/1999,1407.829956,5888.879883,6692.299805,18850.26953
30/11/1999,1388.910034,5896.040039,6597.200195,18558.23047
01/12/1999,1397.719971,5933.839844,6646,18495.94922
02/12/1999,1409.040039,5937.200195,6653.700195,18514.41016
03/12/1999,1433.300049,6119.169922,6742.200195,18368.14063
06/12/1999,1423.329956,6142.189941,6694,18507.19922
07/12/1999,1409.170044,6158.77002,6660.899902,18593.96094
08/12/1999,1403.880005,6115.589844,6619.399902,18401.19922
09/12/1999,1408.109985,6118.060059,6680.799805,18260.7207
10/12/1999,1417.040039,6097.899902,6739.5,18271.84961
13/12/1999,1415.219971,6127.200195,6710.700195,18205.08008
14/12/1999,1403.170044,6187.990234,6702.100098,18165.55078
15/12/1999,1413.329956,6232.75,6633.799805,18138.35938
16/12/1999,1418.780029,6341.290039,6672,18111.31055
17/12/1999,1421.030029,6353.899902,6724.600098,18095.11914
20/12/1999,1418.089966,6378.660156,6731.200195,18175.49023
21/12/1999,1433.430054,6418.680176,6707.5,18080.38086
22/12/1999,1436.130005,6492.529785,6728.600098,18461.92969
23/12/1999,1458.339966,6782.390137,6776.799805,18461.92969
24/12/1999,1458.339966,6782.390137,6806.5,18584.94922
27/12/1999,1457.099976,6837.410156,6806.5,18546.90039
28/12/1999,1457.660034,6861.540039,6806.5,18783.51953
29/12/1999,1463.459961,6859.580078,6835.899902,18810.58008
30/12/1999,1464.469971,6958.140137,6930.200195,18934.33984
31/12/1999,1469.25,6958.140137,6930.200195,18934.33984
03/01/2000,1455.219971,6750.759766,6930.200195,18934.33984
04/01/2000,1399.420044,6586.950195,6665.899902,19002.85938
05/01/2000,1402.109985,6502.069824,6535.899902,18542.55078
06/01/2000,1403.449951,6474.919922,6447.200195,18168.26953
07/01/2000,1441.469971,6780.959961,6504.799805,18193.41016
10/01/2000,1457.599976,6925.52002,6607.700195,18193.41016
11/01/2000,1438.560059,6891.25,6518.899902,18850.91992
12/01/2000,1432.25,6912.810059,6532.799805,18677.41992
13/01/2000,1449.680054,6955.97998,6531.5,18833.28906
14/01/2000,1465.150024,7173.220215,6658.200195,18956.55078
17/01/2000,1465.150024,7258.899902,6669.5,19437.23047
18/01/2000,1455.140015,7072.120117,6504.600098,19196.57031
19/01/2000,1455.900024,7091.040039,6445.5,18897.75
20/01/2000,1445.569946,7112.660156,6348.700195,19008.00977
21/01/2000,1441.359985,6992.75,6346.299805,18878.08984
24/01/2000,1401.530029,6931.990234,6379.799805,19056.71094
25/01/2000,1410.030029,6809.640137,6274.100098,18895.5293
26/01/2000,1404.089966,6969.370117,6375.600098,19111.18945
27/01/2000,1398.560059,7126.129883,6441,19209.7207
28/01/2000,1360.160034,7066.600098,6375.600098,19434.7793
31/01/2000,1394.459961,6835.600098,6268.5,19539.69922
01/02/2000,1409.280029,7050.459961,6290.899902,19423.38086
02/02/2000,1409.119995,7171.950195,6302.799805,19578.91016
03/02/2000,1424.969971,7354.259766,6324.299805,19786.41992
04/02/2000,1424.369995,7444.609863,6185,19763.13086
07/02/2000,1424.23999,7296.319824,6118.600098,19945.42969
08/02/2000,1441.719971,7549.879883,6285.799805,19868.88086
09/02/2000,1411.709961,7629.109863,6315.399902,20007.76953
10/02/2000,1416.829956,7709.27002,6279.799805,19710.01953
11/02/2000,1387.119995,7611.549805,6193.299805,19710.01953
14/02/2000,1389.939941,7644.799805,6068.600098,19556.46094
15/02/2000,1402.050049,7396.129883,6005.200195,19367.83008
16/02/2000,1387.670044,7490.319824,6147.399902,19599.17969
17/02/2000,1388.26001,7580.529785,6209.299805,19791.40039
18/02/2000,1346.089966,7573.779785,6165,19789.0293
21/02/2000,1346.089966,7590.529785,6081.600098,19543.75
22/02/2000,1352.170044,7607.939941,6014.700195,19390.58008
23/02/2000,1360.689941,7698.970215,6144.100098,19519.55078
24/02/2000,1353.430054,7640.529785,6086.700195,19571.43945
25/02/2000,1333.359985,7738.680176,6198,19817.88086
28/02/2000,1348.050049,7587.129883,6099.600098,19720.09961
29/02/2000,1366.420044,7644.549805,6232.600098,19959.51953
01/03/2000,1379.189941,7727.930176,6364.899902,20081.66992
02/03/2000,1381.76001,7945.77002,6432.100098,20065.10938
03/03/2000,1409.170044,7960.029785,6487.5,19927.53906
06/03/2000,1391.280029,7975.779785,6567.799805,19796.34961
07/03/2000,1355.619995,8064.970215,6466.5,19944.24023
08/03/2000,1366.699951,7987,6411.200195,19766.80078
09/03/2000,1401.689941,7949.149902,6532.100098,19662.33008
10/03/2000,1395.069946,7975.950195,6568.700195,19750.40039
13/03/2000,1383.619995,7693.850098,6466.899902,19189.92969
14/03/2000,1359.150024,7650.049805,6487.100098,19141.83984
15/03/2000,1392.140015,7414.459961,6447,19078.59961
16/03/2000,1458.469971,7583.959961,6557.299805,19253.23047
17/03/2000,1464.469971,7710.919922,6558,19566.32031
20/03/2000,1456.630005,7872.379883,6624.5,19566.32031
21/03/2000,1493.869995,7807.930176,6617.899902,19602.35938
22/03/2000,1500.640015,7798.620117,6609.600098,19733.58984
23/03/2000,1527.349976,7694.779785,6594.600098,19704.59961
24/03/2000,1527.459961,7932.419922,6738.5,19958.08008
27/03/2000,1523.859985,7892.490234,6687.200195,20281.0293
28/03/2000,1507.72998,7931.930176,6650.100098,20374.33984
29/03/2000,1508.52002,7864.759766,6598.799805,20706.65039
30/03/2000,1487.920044,7644.890137,6445.200195,20441.5
31/03/2000,1498.579956,7599.390137,6540.200195,20337.32031
03/04/2000,1505.969971,7429.220215,6462.100098,20726.99023
04/04/2000,1494.72998,7522.799805,6427,20594.92969
05/04/2000,1487.369995,7330.77002,6379.299805,20462.76953
06/04/2000,1501.339966,7446.209961,6451.100098,20223.60938
07/04/2000,1516.349976,7522.200195,6569.899902,20252.81055
10/04/2000,1504.459961,7516.950195,6533.399902,20619.06055
11/04/2000,1500.589966,7442.660156,6379.200195,20522.51953
12/04/2000,1467.170044,7443.069824,6350.799805,20833.21094
13/04/2000,1440.51001,7449.060059,6357,20526.41992
14/04/2000,1356.560059,7214.830078,6178.100098,20434.67969
17/04/2000,1401.439941,7187.140137,5994.600098,19008.64063
18/04/2000,1441.609985,7196.490234,6074,18969.51953
19/04/2000,1427.469971,7216.709961,6184.899902,19086.61914
20/04/2000,1434.540039,7157.950195,6241.200195,18959.32031
21/04/2000,1434.540039,7157.950195,6241.200195,18252.67969
24/04/2000,1429.859985,7157.950195,6241.200195,18480.15039
25/04/2000,1477.439941,7280.509766,6283,18272.33008
26/04/2000,1460.98999,7388.549805,6256.5,18134.31055
27/04/2000,1464.920044,7221.740234,6179.299805,18019.16992
28/04/2000,1452.430054,7414.680176,6327.399902,17973.69922
01/05/2000,1468.25,7414.680176,6327.399902,18403.08008
02/05/2000,1446.290039,7555.919922,6373.399902,18439.35938
03/05/2000,1415.099976,7376.930176,6184.799805,18439.35938
04/05/2000,1409.569946,7386.709961,6199.600098,18439.35938
05/05/2000,1432.630005,7530.819824,6238.799805,18439.35938
08/05/2000,1424.170044,7408.089844,6216.299805,18199.96094
09/05/2000,1412.140015,7280.540039,6123.799805,17844.53906
10/05/2000,1383.050049,7120.859863,6100.700195,17701.4707
11/05/2000,1407.810059,7259.47998,6245.899902,16882.46094
12/05/2000,1420.959961,7269.279785,6283.5,17357.85938
15/05/2000,1452.359985,7195.149902,6247.700195,17313.68945
16/05/2000,1466.040039,7371.060059,6318.399902,17551.25
17/05/2000,1447.800049,7211.509766,6196.200195,17404.0293
18/05/2000,1437.209961,7181.580078,6233,17031.63086
19/05/2000,1406.949951,6989.029785,6045.399902,16858.16992
22/05/2000,1400.719971,6912.959961,6035.5,16386.00977
23/05/2000,1373.859985,6927.689941,6086.799805,16318.73047
24/05/2000,1399.050049,6834.879883,6118.600098,16044.44043
25/05/2000,1381.52002,6978.870117,6231.100098,16247.82031
26/05/2000,1378.02002,6938.330078,6216.899902,16008.13965
29/05/2000,1378.02002,7016.660156,6216.899902,16245.44043
30/05/2000,1422.449951,7119.259766,6359.600098,16228.90039
31/05/2000,1420.599976,7109.669922,6359.399902,16332.4502
01/06/2000,1448.810059,7272.759766,6470.5,16694.30078
02/06/2000,1477.26001,7438.950195,6626.399902,16800.06055
05/06/2000,1467.630005,7408.02002,6546.700195,17201.78906
06/06/2000,1457.839966,7359.799805,6546.799805,17170.08008
07/06/2000,1471.359985,7292.97998,6503.799805,17144.96094
08/06/2000,1461.670044,7243.129883,6496.600098,17004.33984
09/06/2000,1456.949951,7254.529785,6443.799805,16861.91016
12/06/2000,1446,7235.640137,6430.899902,16980.60938
13/06/2000,1469.439941,7268.910156,6447.100098,16914.94922
14/06/2000,1470.540039,7350.939941,6536.299805,16654.41992
15/06/2000,1478.72998,7328.620117,6490.799805,16338.7002
16/06/2000,1464.459961,7131.399902,6526,16318.30957
19/06/2000,1486,7198.799805,6490.200195,16591.34961
20/06/2000,1475.949951,7227.27002,6526.899902,16907.55078
21/06/2000,1479.130005,7100.089844,6477.799805,17210.08008
22/06/2000,1452.180054,7053.669922,6413.799805,17106.00977
23/06/2000,1441.47998,6980.410156,6391.5,16963.21094
26/06/2000,1455.310059,7027.189941,6405.200195,16925.40039
27/06/2000,1450.550049,7048.959961,6375.299805,17279.06055
28/06/2000,1454.819946,7056.049805,6313.5,17370.16992
29/06/2000,1442.390015,6874.540039,6239,17475.90039
30/06/2000,1454.599976,6898.209961,6312.700195,17411.05078
03/07/2000,1469.540039,6958.959961,6470.399902,17614.66016
04/07/2000,1469.540039,6944.359863,6417,17470.15039
05/07/2000,1446.22998,6961.72998,6382.5,17435.94922
06/07/2000,1456.670044,6951.089844,6419.600098,17282.36914
07/07/2000,1478.900024,7052.220215,6497.5,17398.24023
10/07/2000,1475.619995,7070.819824,6466.200195,17572.67969
11/07/2000,1480.880005,7003.97998,6475.799805,17504.35938
12/07/2000,1492.920044,7065.970215,6518.5,17342.13086
13/07/2000,1495.839966,7195.990234,6475.700195,17036.90039
14/07/2000,1509.97998,7318.379883,6475.399902,17142.90039
17/07/2000,1510.48999,7430.700195,6525.5,17286.83008
18/07/2000,1493.73999,7406.910156,6450.5,16945.07031
19/07/2000,1481.959961,7366.569824,6465.5,16983.57031
20/07/2000,1495.569946,7480.140137,6469,16983.57031
21/07/2000,1480.189941,7373.259766,6378.399902,16811.49023
24/07/2000,1464.290039,7328.310059,6381.299805,16547.11914
25/07/2000,1474.469971,7329.040039,6390.700195,16573.58984
26/07/2000,1452.420044,7302.120117,6387.100098,16502.60938
27/07/2000,1449.619995,7183.439941,6352.100098,16182.00977
28/07/2000,1419.890015,7128.299805,6335.700195,15838.57031
31/07/2000,1430.829956,7190.370117,6365.299805,15727.49023
01/08/2000,1438.099976,7145.529785,6379.399902,16099.66992
02/08/2000,1438.699951,7112.450195,6391.299805,16206.19043
03/08/2000,1452.560059,7037.910156,6317.100098,15814.44043
04/08/2000,1462.930054,7016.589844,6363.5,15667.36035
07/08/2000,1479.319946,7113.220215,6387.799805,16002.70996
08/08/2000,1482.800049,7123.810059,6358.100098,15820.11035
09/08/2000,1472.869995,7226.709961,6414,16034.59961
10/08/2000,1460.25,7280.970215,6387.299805,15975.65039
11/08/2000,1471.839966,7322.97998,6384.5,16117.5
14/08/2000,1491.560059,7331.669922,6419.899902,16153.91016
15/08/2000,1484.430054,7307.430176,6475.5,16298.29004
16/08/2000,1479.849976,7315.27002,6532.100098,16356.03027
17/08/2000,1496.069946,7278.430176,6518.200195,16161.03027
18/08/2000,1491.719971,7232.419922,6543.700195,16280.49023
21/08/2000,1499.47998,7199.339844,6542.200195,16040.17969
22/08/2000,1498.130005,7249.200195,6584.799805,16454.74023
23/08/2000,1505.969971,7232.779785,6566.200195,16436.65039
24/08/2000,1508.310059,7230.259766,6557,16670.82031
25/08/2000,1506.449951,7307.169922,6563.700195,16911.33008
28/08/2000,1514.089966,7339.220215,6563.700195,17181.11914
29/08/2000,1509.839966,7294.399902,6586.299805,17141.75
30/08/2000,1502.589966,7185.560059,6615.100098,16901.66992
31/08/2000,1517.680054,7216.450195,6672.700195,16861.25977
01/09/2000,1520.77002,7344.669922,6795,16739.7793
04/09/2000,1520.77002,7445.560059,6798.100098,16688.21094
05/09/2000,1507.079956,7395.069824,6752.5,16452.26953
06/09/2000,1492.25,7333.02002,6694.700195,16399.86914
07/09/2000,1502.51001,7373.339844,6689.200195,16300.45996
08/09/2000,1494.5,7267.77002,6600.700195,16501.55078
