time,ACCESS-CM2,ACCESS-ESM1-5,AWI-CM-1-1-MR,BCC-CSM2-MR,CAMS-CSM1-0,CAS-ESM2-0,CESM2,CESM2-WACCM,CIESM,CMCC-CM2-SR5,CNRM-CM6-1,CNRM-CM6-1-HR,CNRM-ESM2-1,CanESM5,CanESM5-CanOE,EC-Earth3,EC-Earth3-CC,EC-Earth3-Veg,EC-Earth3-Veg-LR,FGOALS-f3-L,FGOALS-g3,FIO-ESM-2-0,GFDL-CM4,GFDL-ESM4,GISS-E2-1-G,HadGEM3-GC31-LL,IITM-ESM,INM-CM4-8,INM-CM5-0,IPSL-CM6A-LR,KACE-1-0-G,KIOST-ESM,MCM-UA-1-0,MIROC-ES2L,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NESM3,NorESM2-LM,NorESM2-MM,UKESM1-0-LL
2030-12-31,290.8169,291.5696,291.0552,291.6538,290.22574,291.20068,291.2211,290.92847,292.01193,291.14957,289.74307,289.77905,290.63446,291.25507,291.37424,291.16595,291.27753,291.15753,294.61102,289.9536,289.7626,290.68512,289.8933,290.28824,291.20212,291.0444,294.85883,290.25403,290.11743,290.01736,291.38608,290.05862,290.6935,291.64487,291.8459,290.82166,290.5312,290.5799,290.7395,291.16205,290.63916,290.81985
2031-12-31,290.96024,291.63135,291.0177,291.655,290.57693,291.02283,291.26562,291.00253,291.83713,291.15723,289.99857,289.76862,290.58957,291.39157,291.28067,291.13782,291.44403,291.0389,294.73224,290.05356,289.7375,290.77814,289.72583,290.1872,291.24902,290.97504,295.08157,290.24976,290.1763,290.19125,291.45773,290.15515,290.75726,291.56577,291.86313,290.7662,290.66956,290.74582,290.8593,291.15735,290.5064,290.9828
2032-12-31,290.826,291.73206,291.13504,291.63043,290.60797,290.71454,291.20712,291.13983,291.97955,291.33694,290.09308,289.7695,290.5126,291.35587,291.31158,291.2439,291.64813,291.01672,294.75525,290.0091,289.96494,290.77002,289.71213,290.21655,290.86673,291.0996,295.04938,290.29242,290.0898,290.49176,291.46344,290.11316,290.85376,291.914,292.11935,290.93427,290.39172,290.81638,290.79303,291.17203,290.5407,290.99106
2033-12-31,291.0017,291.84183,291.06778,291.595,290.4952,290.8342,291.29333,291.08505,292.1519,291.44818,290.05142,289.9795,290.75235,291.47354,291.51236,291.24908,291.38785,291.32687,294.59708,290.31332,290.00018,290.7214,289.6974,290.0936,290.88565,291.04105,294.86047,290.21442,290.16516,290.33832,291.395,290.1524,290.9539,292.13162,292.36267,290.9408,290.4469,290.73856,290.8293,290.90826,290.57996,290.84927
2034-12-31,291.09332,291.92166,290.9676,291.61996,290.30447,290.69278,291.36127,291.256,292.01965,291.4999,289.90717,290.01282,290.6334,291.68195,291.58322,291.2601,291.4312,291.23004,294.5818,290.08084,290.03162,290.8952,289.85226,290.18604,291.22937,291.1948,295.02908,290.3544,290.2114,290.3137,291.45877,290.34097,290.93985,291.93857,292.23145,291.0305,290.5356,290.84116,290.78943,291.1252,290.45627,290.81665
2035-12-31,291.10132,291.82834,291.02954,291.80768,290.35565,290.57135,291.44458,291.3472,292.05853,291.61694,289.89642,290.00473,290.59787,291.67316,291.48486,291.42526,291.56226,291.07468,294.66922,290.05484,290.01306,290.9391,289.89346,290.3266,291.3054,291.2521,295.2138,290.36545,290.2079,290.23245,291.70578,290.29147,290.85977,291.8824,291.966,291.00766,290.49246,290.86572,290.8815,291.2896,290.2977,290.78632
2036-12-31,290.8262,291.68527,291.17447,291.72205,290.5676,291.1677,291.47693,291.1398,292.2419,291.6626,290.0454,290.03204,290.75555,291.52853,291.56885,291.17804,291.46832,291.16705,294.93143,290.34283,290.04083,290.9342,289.99588,290.363,291.13535,290.99048,295.01547,290.3613,290.26334,290.47983,291.75977,290.32858,290.94308,291.92758,292.07446,290.87955,290.40863,290.97968,291.04434,291.21783,290.51306,291.08932
2037-12-31,291.02216,291.7407,291.01495,291.80786,290.50226,291.20325,291.4563,291.23138,292.23938,291.6493,290.09897,290.0349,290.7716,291.59958,291.59772,291.10413,291.46478,291.09464,294.70306,290.16953,290.11725,290.91455,289.997,290.4257,291.14587,291.17242,295.1938,290.35345,290.16528,290.5786,291.7262,290.3369,290.94385,292.01456,292.2149,290.9722,290.51224,291.16037,291.1328,291.278,290.99976,291.13815
2038-12-31,291.2731,291.76547,291.2981,292.04077,290.50333,291.16425,291.58856,291.43674,292.1275,291.47153,290.02078,290.03064,290.69083,291.6252,291.61084,291.23495,291.50574,291.08746,294.71075,290.16803,290.13318,291.1792,290.00595,290.3915,291.43167,291.19806,295.28983,290.36868,290.3455,290.38058,291.75034,290.34293,290.96912,292.21573,292.40417,290.97864,290.51895,291.0386,291.24576,291.43008,290.8723,291.1827
2039-12-31,291.2134,291.9622,291.3974,292.07904,290.64294,290.92838,291.38995,291.26495,292.15802,291.51016,290.10736,290.15088,290.72583,291.6593,291.75305,291.38855,291.7666,291.43634,294.64487,290.54602,290.17233,291.21866,290.01028,290.34567,291.5901,291.2991,295.35248,290.29626,290.4209,290.65292,291.7882,290.1275,290.9968,291.98932,292.2447,290.88815,290.60822,291.04678,291.35046,291.30798,290.52704,291.1516
2040-12-31,291.43326,291.9828,291.32117,292.0321,290.81555,290.91788,291.63538,291.41544,292.33896,291.39374,290.11124,289.97137,290.7628,291.73303,291.63287,291.32956,291.7598,291.5108,294.80948,290.42783,290.1409,291.03574,290.03284,290.29584,291.41656,291.47534,295.17523,290.4305,290.35492,290.9335,291.81754,290.33853,290.89984,291.91443,291.9558,291.07346,290.74875,290.95187,291.2106,291.27338,290.54245,291.28714
2041-12-31,291.34897,291.9596,291.2747,291.95953,290.58316,291.09137,291.72638,291.16162,292.09766,291.63824,290.01373,290.14355,290.8341,291.81757,291.69208,291.4489,291.78235,291.1629,294.85196,290.10703,290.1756,291.01138,289.99097,290.33685,291.249,291.38785,295.2823,290.57053,290.3652,290.71405,291.84302,290.36917,290.7728,292.13,291.9546,291.0992,290.9146,290.9641,291.06265,291.169,290.64246,291.22003
2042-12-31,291.52365,291.97794,291.31833,292.0112,290.68933,291.1909,291.66605,291.1524,292.19855,291.7546,290.2924,290.2603,290.61838,292.01996,291.8576,291.49338,291.72168,291.18988,294.756,290.29584,290.10107,291.24673,289.92444,290.21313,291.2254,291.40698,295.24878,290.58667,290.22177,290.56857,291.75378,290.20004,290.81696,292.43655,292.07492,291.0769,290.84338,290.99847,291.13525,291.1946,290.72693,291.28302
2043-12-31,291.55737,291.97833,291.3099,292.1198,290.76883,291.17517,291.69998,291.467,292.46527,291.9486,290.2671,290.2624,290.8253,291.8057,291.6941,291.32544,291.73648,291.4345,294.84308,290.43048,290.20575,291.24783,290.05493,290.31805,291.5175,291.60046,295.43713,290.65512,290.265,290.6316,291.94144,290.33255,290.85764,292.18338,292.41144,290.904,290.68088,291.02078,291.07382,291.43826,290.62277,291.14252
2044-12-31,291.43042,291.95447,291.36142,292.15323,290.6425,291.1665,291.72018,291.59543,292.27316,291.92783,290.46512,290.322,290.852,291.9877,291.77576,291.30884,291.5686,291.64218,294.9969,290.24658,290.23822,291.06516,290.06253,290.35852,291.68134,291.61646,295.1866,290.6478,290.26544,290.5195,291.89758,290.3259,290.92822,291.93167,292.5667,291.00006,290.69092,291.0934,291.1971,291.5936,290.7113,291.31696
2045-12-31,291.55402,291.96585,291.5155,292.1241,290.69077,291.40466,291.52692,291.5676,292.29727,291.76947,290.37405,290.26715,290.74417,291.9316,291.75317,291.45035,291.73505,291.40518,294.9515,290.19437,290.32083,291.1508,290.1596,290.34003,291.71558,291.59412,295.35443,290.686,290.33078,290.7054,291.95667,290.18466,291.0539,292.07947,292.2274,291.089,290.771,291.2582,291.158,291.23093,290.79648,291.42566
2046-12-31,291.53574,292.2304,291.40533,292.14282,290.59305,291.54803,291.52496,291.7252,292.39685,291.7593,290.34778,290.32245,290.9487,291.90054,291.93652,291.60443,291.7762,291.49384,295.00455,290.42554,290.15903,291.24164,290.378,290.43536,291.69867,291.58606,295.42673,290.6166,290.29605,290.88843,292.04654,290.35703,290.94116,292.38586,292.29486,291.26477,290.7283,291.27957,291.35892,291.19678,291.20282,291.47906
2047-12-31,291.63803,292.25876,291.3724,292.00626,290.91107,291.38785,291.73044,291.78552,292.45428,292.00146,290.37424,290.4487,290.91742,291.89243,291.9304,291.66214,291.99503,291.46918,294.9085,290.30725,290.18073,291.25592,290.19745,290.5309,291.44122,291.54544,295.5112,290.59174,290.25452,291.02957,292.08676,290.4881,291.12265,292.35297,292.42438,291.36386,290.7522,291.2629,291.3291,291.40863,291.0676,291.60052
2048-12-31,291.6527,292.28732,291.68542,292.04385,290.83667,291.58878,291.6182,291.7986,292.3427,292.2287,290.34692,290.4801,291.1115,292.10428,291.9926,291.50003,292.034,291.61914,295.11163,290.4881,290.4016,291.21805,290.3905,290.40125,291.38168,291.73233,295.29532,290.7014,290.41943,290.95212,292.0684,290.22656,291.25238,292.10767,292.65015,291.32742,291.05585,291.32568,291.3022,291.65024,291.0703,291.5875
2049-12-31,291.6607,292.37476,291.5569,292.028,290.85388,291.6493,291.7389,291.789,292.37292,292.14935,290.4758,290.61148,291.3176,291.9693,292.20193,291.7356,291.8298,291.62976,295.2276,290.66144,290.20532,291.2265,290.3988,290.588,291.48193,291.8746,295.37064,290.70102,290.39355,290.91934,292.15646,290.33533,290.97018,292.11697,292.52454,291.2557,291.07593,291.32886,291.3167,291.72464,291.11386,291.5054
2050-12-31,291.57303,292.30338,291.4241,291.97736,290.79648,291.59897,291.89044,291.76962,292.45236,291.99136,290.61267,290.5656,291.16132,292.00516,292.26196,292.0373,291.8289,291.4892,295.2762,290.29065,290.14038,291.25613,290.31522,290.49875,291.67453,291.78,295.58987,290.6892,290.47296,290.9487,292.2453,290.48212,290.99603,292.341,292.08102,291.32227,291.07,291.37735,291.46832,291.40692,291.0237,291.61914
2051-12-31,291.7185,292.30435,291.51193,292.129,291.08533,291.84592,291.9031,291.81024,292.476,292.14047,290.39624,290.67578,291.03067,292.2405,292.21802,291.86655,292.08127,291.73343,295.17462,290.5444,290.2959,291.3118,290.4258,290.5593,291.59552,291.80197,295.462,290.57498,290.4186,290.7287,292.21872,290.56653,291.22034,292.56842,292.12134,291.47772,290.94034,291.33463,291.46054,291.48297,291.07126,291.70544
2052-12-31,291.70914,292.2974,291.6392,292.15857,291.14,291.66513,292.0367,291.7641,292.64438,292.26877,290.55356,290.6915,291.27686,292.35443,292.19455,291.73346,291.9322,291.81274,295.0048,290.80164,290.23572,291.31165,290.4846,290.55457,291.6987,291.80212,295.23593,290.72473,290.42636,290.94946,292.17816,290.4917,291.05713,292.41275,292.3584,291.4803,291.04178,291.28775,291.41302,291.67456,291.26886,291.64563
2053-12-31,291.9249,292.2497,291.71887,292.15295,291.01855,291.54333,292.00235,291.58563,292.78986,292.1565,290.6815,290.55634,291.05292,292.1294,292.4551,291.82477,291.82227,291.838,295.11948,290.46848,290.21378,291.4013,290.3022,290.7455,292.011,291.78772,295.2447,290.62534,290.32584,291.27902,292.16125,290.44,291.17432,292.24182,292.615,291.2989,290.94574,291.44858,291.5351,291.44778,291.17264,291.76013
2054-12-31,291.79,292.12488,291.82928,292.20267,291.00204,291.34088,292.0666,291.79578,292.7147,292.12927,290.60693,290.60797,291.15063,292.0375,292.5992,292.0059,291.96295,291.67593,295.30582,290.59503,290.1725,291.47778,290.4228,290.54794,291.9221,291.91223,295.69073,290.68167,290.3969,291.27347,292.34644,290.6008,291.27026,292.27628,292.47092,291.25192,291.09848,291.4877,291.48688,291.35272,291.07986,291.8232
2055-12-31,291.9641,292.22888,291.87543,292.19684,291.03696,291.6162,291.93298,292.00986,292.7466,292.2109,290.56122,290.81854,291.28766,292.26788,292.3268,291.8603,292.0327,291.80502,295.54288,290.7737,290.3711,291.48853,290.37994,290.64688,291.60703,291.9601,295.56412,290.78384,290.38638,291.10126,292.33945,290.33176,291.08704,292.5622,292.5442,291.20322,291.0954,291.44055,291.5543,291.4346,291.12592,291.81506
2056-12-31,292.03735,292.35907,291.70026,292.3369,290.94986,291.53998,292.06195,292.07504,292.72104,292.22864,290.63327,290.80267,291.09265,292.5333,292.2665,291.93106,292.01855,291.9765,295.2202,290.49695,290.22125,291.21472,290.30695,290.80753,291.47278,291.9255,295.62042,290.8564,290.33145,290.88007,292.4321,290.51117,291.16156,292.7647,292.55533,291.16104,290.8979,291.58456,291.66876,291.47766,291.09015,291.85492
2057-12-31,291.92505,292.4939,291.8408,292.41876,291.00546,291.72906,292.1378,291.92352,292.70078,292.4659,290.75128,290.8753,291.1918,292.4724,292.34607,292.0285,292.36084,291.9475,295.08936,290.74817,290.19006,291.3909,290.52664,290.8804,291.7696,292.06625,295.72137,290.8735,290.36996,291.11084,292.3186,290.54025,291.20712,292.44788,292.69073,291.30435,290.86826,291.55164,291.8112,291.71716,290.92212,291.9315
2058-12-31,292.07578,292.38614,291.72028,292.4392,291.10022,291.9713,292.0853,291.96893,292.83685,292.4144,290.56888,290.89813,291.19675,292.49942,292.54068,291.85834,292.25372,292.0157,295.31992,290.896,290.3702,291.5263,290.63354,290.54434,292.02374,292.12363,295.4585,290.75635,290.50488,291.2206,292.31277,290.55957,291.52765,292.3198,292.52573,291.52005,291.03745,291.5536,291.70374,291.62372,291.09592,292.00726
2059-12-31,292.17773,292.60876,291.67447,292.4851,291.15814,291.95975,292.05347,292.0429,292.8864,292.29694,290.72897,290.7792,291.301,292.68582,292.5989,292.03268,292.00903,292.04456,295.3244,290.6057,290.34537,291.64905,290.41608,290.76993,292.02438,292.05106,295.72412,290.84464,290.57156,291.09296,292.35596,290.57907,291.35364,292.59998,292.52353,291.5728,291.2848,291.6959,291.62363,291.6517,291.21402,292.04526
2060-12-31,291.86856,292.40314,291.79672,292.49426,291.03488,291.89215,292.2558,292.02994,292.8458,292.2389,290.76086,290.82425,291.51077,292.70392,292.4587,292.25195,292.00955,292.0724,295.46045,290.91678,290.38904,291.6974,290.54504,290.88797,292.08386,292.0669,295.55603,290.8953,290.48105,291.25168,292.39737,290.69562,291.39615,292.84305,292.7601,291.43604,291.1666,291.57852,291.6076,291.68222,291.27032,291.9469
2061-12-31,292.08865,292.42883,291.69806,292.41736,291.2223,291.9975,292.199,292.0861,292.68817,292.31033,290.73605,290.84335,291.45956,292.58853,292.4916,292.03015,292.16803,291.88953,295.35126,290.7124,290.27576,291.59302,290.64786,290.94388,292.16193,292.17847,295.62653,290.92178,290.46295,291.28363,292.42545,290.61267,291.3914,292.5117,292.8045,291.29535,290.95193,291.56262,291.6883,291.65222,291.1798,292.1007
2062-12-31,292.2399,292.62314,291.75092,292.364,291.1929,292.07858,292.26028,291.9511,292.87952,292.37863,290.7342,290.89554,291.42426,292.51633,292.4951,292.1115,292.1131,291.87244,295.39392,290.64957,290.31165,291.44733,290.60712,290.72003,292.07388,292.28418,295.78085,291.03687,290.6028,291.38287,292.4751,290.55853,291.5981,292.35382,292.41364,291.31146,291.00937,291.78305,291.71835,291.72894,291.21585,292.24637
2063-12-31,292.08102,292.5543,291.7734,292.50894,291.14825,291.99084,292.14612,291.92645,292.82883,292.59082,290.99524,290.85587,291.56168,292.6496,292.53622,292.27863,292.0544,292.0111,295.33276,291.0548,290.3202,291.54034,290.52878,290.81006,291.77844,292.07397,295.74792,290.9126,290.53076,291.3525,292.44592,290.80994,291.70227,292.4869,292.4153,291.5703,291.21506,291.81226,291.66635,291.66302,291.06927,292.0629
2064-12-31,292.05615,292.54526,292.03754,292.44476,291.29407,292.22528,292.27945,291.95267,292.8877,292.72653,290.86154,290.94058,291.2326,292.53015,292.51602,292.19095,292.31985,292.0532,295.42307,290.86572,290.35867,291.62286,290.6494,290.89395,291.66812,292.2186,295.8362,290.90933,290.57367,291.29865,292.40894,290.7034,291.82748,292.7591,292.59973,291.54962,291.16675,291.6892,291.70886,291.50467,291.00232,291.98306
2065-12-31,292.22272,292.6763,292.02884,292.56204,291.22122,292.2714,292.1976,291.96173,292.91486,292.6123,291.13266,291.04993,291.29843,292.5554,292.31384,292.17612,292.21628,292.1291,295.55182,290.85107,290.35126,291.6067,290.76865,290.69363,291.80145,292.3923,295.80817,290.98694,290.53598,291.2125,292.4195,290.71982,291.6505,292.98062,292.79416,291.51892,291.04852,291.72324,291.861,291.6323,290.87225,291.99814
2066-12-31,292.04465,292.60406,291.9072,292.4859,291.2628,292.2137,292.21088,291.89532,292.85165,292.5542,291.0349,290.8622,291.53018,292.72943,292.51212,292.2793,292.24014,292.15982,295.57626,290.88638,290.3369,291.69507,290.70242,290.73407,292.15936,292.4191,295.8203,290.97223,290.67102,291.41245,292.53094,290.89346,291.62045,292.563,292.9608,291.73334,291.27576,291.6309,291.77487,291.79007,290.8529,292.0181
2067-12-31,292.1402,292.50607,292.1195,292.43124,291.2183,292.07156,292.3536,292.14243,292.87958,292.6241,290.95953,290.99646,291.3873,292.66293,292.61636,292.1391,292.4283,292.06702,295.50388,290.85574,290.45963,291.71927,290.61166,290.86154,292.12582,292.34692,295.75623,290.87973,290.6333,291.61285,292.5487,290.88745,291.7984,292.46826,292.59247,291.53473,291.32544,291.7031,291.8098,292.18976,290.96588,292.0722
2068-12-31,292.27646,292.69882,291.81598,292.55927,291.171,292.28937,292.29004,292.2945,292.8256,292.63306,290.97595,291.1612,291.5359,292.601,292.63068,292.18195,292.47354,292.28223,295.61975,290.90073,290.5577,291.75183,290.6301,290.90363,291.94717,292.29672,295.6841,290.83676,290.63913,291.66034,292.60968,290.87772,291.8438,292.59213,292.79776,291.45392,291.3456,291.64728,291.7487,291.99356,291.02997,292.17657
2069-12-31,292.36392,292.74667,291.9148,292.6129,291.28128,292.35226,292.28656,292.0912,293.05054,292.8808,291.1939,291.2243,291.4947,292.80664,292.5907,292.09366,292.27277,292.32373,295.72726,291.05005,290.59848,291.67188,290.72034,290.8435,292.0649,292.34714,295.6793,290.87973,290.70837,291.3897,292.63177,290.8409,291.7543,292.90622,292.84448,291.47754,291.0544,291.64322,291.7621,291.62476,291.42343,292.2357
2070-12-31,292.40326,292.71088,292.00546,292.57938,291.35373,292.18365,292.20285,292.34827,292.90884,292.7508,291.01123,291.2191,291.72968,292.79117,292.665,292.23547,292.48343,292.21127,295.74277,290.7173,290.53333,291.56064,290.77664,290.71643,292.0856,292.50522,295.85306,290.96707,290.76978,291.3658,292.57538,290.93216,291.8107,292.6996,292.80652,291.66742,291.09302,291.74695,291.66382,291.46268,291.35654,292.52496
2071-12-31,292.47122,292.78033,292.13562,292.47775,291.36127,292.2129,292.3477,292.39948,292.88916,292.72064,291.17163,291.37875,291.74884,292.8505,292.7729,292.2942,292.57776,292.10175,295.68915,290.66678,290.44702,291.83585,290.84747,290.80994,291.86926,292.44745,295.71365,290.88815,290.81268,291.5605,292.56656,290.8637,291.90814,292.495,292.80804,291.69693,291.1598,291.7072,291.7809,291.90567,291.33618,292.49625
2072-12-31,292.39096,292.47318,291.99255,292.5341,291.4621,292.41876,292.51245,292.20923,293.16232,292.54132,291.07178,291.18164,291.7097,292.90576,292.6917,292.2945,292.43347,292.12595,295.75494,290.97363,290.5928,291.76556,290.9474,290.99707,291.83408,292.61508,295.88895,290.94733,290.82532,291.58652,292.60547,290.87125,292.01627,292.77164,293.0461,291.68936,291.3133,291.7773,291.88382,292.06406,291.42523,292.306
2073-12-31,292.38095,292.6132,291.828,292.49963,291.3798,292.31183,292.5544,292.24185,293.2486,292.86035,290.98752,291.14084,291.84256,292.95013,292.8869,292.41827,292.5479,292.20956,295.59277,290.75803,290.61423,291.73233,291.02042,291.0011,292.15515,292.62732,295.63718,291.0064,290.76486,291.90213,292.7323,290.94098,291.87766,292.991,293.00354,291.78738,291.26257,291.7526,292.01697,291.94766,291.46124,292.4347
2074-12-31,292.4508,292.63055,291.9453,292.5925,291.41608,292.4907,292.55408,292.3375,293.24896,292.9367,291.1315,291.40973,291.67853,292.98828,292.79465,292.48352,292.556,292.39084,295.74835,290.79565,290.59872,291.66742,290.7546,290.9205,292.28723,292.51437,295.52026,291.04843,290.70007,291.63852,292.59293,290.88055,291.906,292.68048,292.66208,291.85968,291.31012,291.6878,291.88507,292.01434,291.32346,292.4635
2075-12-31,292.45044,292.61502,292.1053,292.60678,291.38757,292.50757,292.42175,292.42422,293.1742,292.9498,291.1804,291.28336,291.7548,292.86853,292.73135,292.18393,292.58746,292.04544,295.98654,291.1063,290.64117,291.83533,290.84735,291.00397,292.0691,292.51666,295.7406,290.97238,290.75464,291.55823,292.511,290.67108,291.88266,292.4581,292.59973,291.8085,291.36688,291.75922,291.86362,292.01917,291.22345,292.48508
2076-12-31,292.48898,292.7215,292.09406,292.66168,291.47363,292.48386,292.56802,292.27615,293.2992,292.94214,291.20203,291.30862,291.8036,292.96155,292.78973,292.31668,292.62585,292.303,295.84042,290.8703,290.61298,291.80136,290.94595,291.10095,291.92853,292.44003,295.6771,290.96262,290.7059,291.85947,292.67056,290.77872,291.84613,292.6504,292.83084,291.8811,291.3294,291.90375,292.01303,291.7839,291.3946,292.55624
2077-12-31,292.39053,292.7796,291.98056,292.64508,291.24536,292.42755,292.6485,292.26288,293.14383,292.90436,291.19394,291.5138,291.9222,292.9849,292.64868,292.46844,292.81277,292.4613,295.68753,290.84784,290.67093,291.8263,290.96982,291.21616,292.1973,292.692,295.83612,291.1208,290.75974,291.79187,292.60645,291.01352,291.86563,292.95038,293.09918,291.74744,291.20364,291.7385,292.12997,291.83228,291.44812,292.69437
2078-12-31,292.25137,292.80994,292.2543,292.58832,291.39874,292.4441,292.5303,292.4185,293.16455,292.88516,291.42328,291.47598,292.12207,293.01276,292.62103,292.30878,292.7593,292.2514,296.06207,291.12192,290.60385,291.91592,291.16443,291.01315,292.3326,292.68585,295.6648,291.12048,290.79312,291.74152,292.59686,290.98862,291.88266,292.9457,292.8781,291.7189,291.38623,291.82788,291.96857,291.92007,291.33127,292.5217
2079-12-31,292.6001,292.83188,292.19406,292.53372,291.18195,292.58102,292.33804,292.54977,293.19684,293.12482,291.28824,291.46637,292.0038,293.04788,292.88535,292.4089,292.39197,292.36295,296.1424,290.9068,290.65536,291.92847,290.95132,291.07733,292.26923,292.66718,295.94855,291.04364,290.77435,291.6581,292.6066,290.7977,291.9558,292.75885,292.7373,291.6615,291.3964,291.8579,292.10532,291.851,291.59036,292.51935
2080-12-31,292.5457,292.90228,292.00403,292.48004,291.3538,292.61777,292.50952,292.56213,293.11597,293.2239,291.35522,291.53638,292.00647,292.83405,292.8271,292.56668,292.5215,292.66608,295.71902,290.66052,290.63983,291.94724,290.93958,291.1743,292.14185,292.57666,295.95206,291.0398,290.74088,291.5769,292.6118,290.94705,291.98743,292.968,292.8262,291.80032,291.29904,291.8443,292.0964,291.89984,291.5797,292.6684
2081-12-31,292.59912,292.95493,292.1057,292.4984,291.25226,292.61548,292.5901,292.61307,293.17093,293.20184,291.16855,291.56625,292.01968,292.92093,292.9594,292.38287,292.81546,292.42953,295.65552,291.08362,290.63577,291.88153,290.75943,291.00522,292.2505,292.65714,295.96997,291.0904,290.8953,291.61932,292.6534,290.86115,292.0965,293.14923,292.90457,291.83737,291.2972,291.98068,292.0341,292.15295,291.48407,292.8601
2082-12-31,292.4601,292.94812,292.08838,292.56842,291.53027,292.83447,292.57904,292.58734,293.2025,293.26962,291.29376,291.6029,291.95682,293.1215,292.91388,292.31903,292.9109,292.46338,295.94516,291.3211,290.59412,292.06552,290.91037,291.24918,292.4846,292.74243,295.9002,291.12152,290.82806,291.73282,292.805,291.06085,291.79785,292.81055,293.08,291.77182,291.3655,291.9518,292.10416,292.18814,291.47375,292.8666
2083-12-31,292.63724,292.97302,292.28497,292.61996,291.29834,292.8323,292.60916,292.6842,293.33804,293.0678,291.24377,291.57788,292.04028,293.07278,292.95312,292.20047,292.858,292.5413,295.82315,290.96225,290.6289,292.12012,290.9725,291.22144,292.21902,293.00162,295.74426,291.07358,290.94467,291.88666,292.734,290.90176,291.82394,292.64682,293.10138,291.84766,291.48758,292.02066,292.15152,291.98788,291.47607,292.89694
2084-12-31,292.58792,292.87814,292.22598,292.66626,291.22287,292.76498,292.57983,292.63733,293.29132,293.02127,291.47437,291.74225,291.9548,293.1498,293.02762,292.2669,292.80704,292.71317,296.0189,290.97592,290.65607,291.96365,291.247,291.02625,292.1466,292.93588,296.0676,291.03268,291.03763,292.04114,292.67673,290.81573,291.88773,292.84055,292.7496,291.8335,291.6187,292.02863,292.24234,292.06308,291.61682,292.6938
2085-12-31,292.69348,292.9419,292.13593,292.64786,291.16547,292.89777,292.509,292.3706,293.32758,292.95493,291.52463,291.72284,292.14636,293.31995,293.06073,292.51974,292.8673,292.58478,296.0666,291.1419,290.5556,291.91827,291.33994,291.22058,292.31982,292.9571,295.78598,291.11227,290.97894,292.08862,292.72467,291.03085,291.93457,292.97015,292.66525,291.8358,291.42453,291.9914,291.9314,292.33936,291.57083,292.7283
2086-12-31,292.63467,293.00623,292.1719,292.60446,291.4618,292.67203,292.75952,292.57764,293.54477,292.94846,291.4829,291.67508,292.24884,293.2789,293.1254,292.73148,292.98544,292.59027,295.96103,291.16513,290.72754,292.0777,290.92004,291.3489,292.32574,292.838,295.75012,291.09735,290.98062,292.05252,292.89093,290.9316,292.05264,293.0325,292.8559,291.92868,291.3882,292.015,291.9596,292.19116,291.573,292.93646
2087-12-31,292.743,292.89667,292.027,292.79276,291.59113,292.77814,292.80865,292.7383,293.54416,293.0526,291.35022,291.72864,292.2466,293.3971,293.01337,292.5492,292.918,292.67123,296.12543,291.03528,290.83374,292.21042,291.20712,290.96185,292.02847,292.85406,295.9034,291.0861,290.96948,291.84012,292.8207,290.93304,292.0451,293.0539,293.13458,291.87323,291.43622,291.95667,292.06027,292.04968,291.47302,292.90686
2088-12-31,292.69394,292.89114,292.01978,292.789,291.28998,292.79095,292.69156,292.7472,293.43967,292.98062,291.44263,291.67462,292.15656,293.36578,293.15012,292.61032,292.8864,292.62747,296.17026,290.95056,290.69443,292.22485,291.41022,291.1493,292.09427,292.9293,295.80286,291.09262,290.94223,291.84412,292.77356,291.19647,291.97806,292.70297,293.09372,291.90985,291.43607,291.9654,292.2097,291.9192,291.62686,292.97443
2089-12-31,292.73965,293.00482,292.1943,292.79938,291.3881,292.51578,292.59464,292.71005,293.33615,293.28717,291.59772,291.65518,292.40402,293.2341,293.27634,292.61047,292.94055,292.6521,295.9018,291.10568,290.56973,292.06653,291.1907,291.25235,292.26132,292.9676,296.15076,291.15012,290.96484,291.9136,292.79324,291.2222,292.03485,292.91098,292.80072,291.93134,291.39093,291.95563,291.9882,292.01093,291.6808,292.90317
2090-12-31,292.72263,293.1125,292.3105,292.8217,291.41086,292.64716,292.8077,292.7129,293.39365,293.44046,291.7378,291.813,292.3732,293.22864,293.0446,292.62967,292.9591,292.71796,296.0065,290.96143,290.6858,292.1304,291.19415,291.19022,292.36542,293.00385,295.87668,291.18216,290.9424,292.19147,292.70856,290.78717,292.04712,293.0948,292.84888,291.95868,291.57898,292.0041,291.9999,292.18268,291.43524,292.7776
2091-12-31,292.79248,293.1288,292.11465,292.76544,291.29688,292.8624,292.87305,292.6112,293.6915,293.4351,291.65686,291.8733,292.0244,293.3162,293.28363,292.62668,293.0049,292.8887,296.36615,291.11758,290.74002,292.2078,291.3713,291.01437,292.2889,293.00525,295.97406,291.16022,290.98715,292.19214,292.75015,290.91797,292.07898,293.35202,292.9409,291.86905,291.48114,292.1754,292.08444,292.32526,291.5056,293.0105
