time,ACCESS-CM2,ACCESS-ESM1-5,AWI-CM-1-1-MR,BCC-CSM2-MR,CAMS-CSM1-0,CAS-ESM2-0,CESM2,CESM2-WACCM,CIESM,CMCC-CM2-SR5,CNRM-CM6-1,CNRM-CM6-1-HR,CNRM-ESM2-1,CanESM5,CanESM5-CanOE,EC-Earth3,EC-Earth3-CC,EC-Earth3-Veg,EC-Earth3-Veg-LR,FGOALS-f3-L,FGOALS-g3,FIO-ESM-2-0,GFDL-CM4,GFDL-ESM4,GISS-E2-1-G,HadGEM3-GC31-LL,HadGEM3-GC31-MM,IITM-ESM,INM-CM4-8,INM-CM5-0,IPSL-CM6A-LR,KACE-1-0-G,KIOST-ESM,MCM-UA-1-0,MIROC-ES2L,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NESM3,NorESM2-LM,NorESM2-MM,UKESM1-0-LL
2031-12-31,291.13315,291.8062,291.0602,291.74792,290.79272,291.28424,291.30707,291.09177,291.9825,291.479,289.98273,290.09528,290.81918,291.64258,291.4961,291.30673,291.3921,291.2389,294.5914,290.28815,289.92084,290.78867,289.8272,290.20963,291.08273,291.13284,291.30453,294.96307,290.37967,290.17303,290.0825,291.59488,290.12082,290.84442,292.26514,291.84113,291.13333,290.46417,291.00897,290.94922,291.3203,290.8475,290.8881
2032-12-31,290.85138,291.73248,291.24512,291.83743,290.66995,291.1322,291.53732,291.1506,291.9227,291.35703,290.263,289.9959,290.69147,291.66522,291.46567,291.37872,291.23117,291.2511,294.64645,290.15643,290.08524,290.77496,289.91327,290.30005,291.08948,291.16602,291.45718,295.0421,290.49475,290.17395,290.05527,291.65146,290.154,290.79514,292.02435,291.89697,290.91742,290.49124,291.0942,290.9609,291.16238,290.52695,290.97388
2033-12-31,291.03943,291.81122,291.36148,291.825,290.66034,291.04822,291.25354,291.23566,291.97507,291.3673,290.1656,290.02667,290.74896,291.81534,291.4625,291.2841,291.2887,291.29904,294.8114,290.04288,289.8943,290.92267,289.82852,290.2589,291.21985,291.15234,291.2753,295.23782,290.51904,290.2279,290.03198,291.66232,290.10773,290.7958,291.865,291.9143,290.87726,290.43692,290.92502,291.06506,291.4282,290.61053,291.1084
2034-12-31,291.07074,291.84103,291.10413,291.9013,290.76987,290.70822,291.4705,291.35428,291.92938,291.42804,290.13995,290.10162,290.66852,291.67136,291.65588,291.31735,291.31937,291.36523,294.78973,290.34222,289.99188,290.91974,289.96277,290.14178,291.5489,291.3708,291.22363,295.06076,290.5138,290.15778,290.16595,291.6726,290.19836,290.91135,291.8629,291.96777,290.99756,290.4605,290.9718,291.1847,291.36563,290.7893,291.17963
2035-12-31,291.13635,291.88364,291.0868,291.81192,290.81033,291.01685,291.70233,291.42813,291.95364,291.5514,290.13837,290.03375,290.81177,291.6987,291.86877,291.49008,291.5957,291.41016,294.85358,290.19376,290.06888,290.9965,289.99915,290.15567,291.28903,291.5797,291.4103,295.00165,290.52225,290.22977,290.1494,291.70068,290.17874,290.88367,292.22955,292.24057,291.159,290.4084,291.13974,291.22186,291.14346,290.88544,291.1834
2036-12-31,291.18347,291.89273,291.21863,291.96268,290.80798,291.13174,291.52554,291.58472,292.13266,291.82953,290.21274,290.27716,290.98917,291.8502,292.04617,291.63763,291.57578,291.44888,294.82883,290.0324,289.9888,290.8798,290.02725,290.4255,291.16006,291.5908,291.45642,294.9645,290.53302,290.48795,290.31424,291.74496,290.19617,291.12515,292.2441,292.3109,291.11603,290.4515,291.2323,291.38168,291.19598,290.63452,291.24255
2037-12-31,291.40485,291.97537,291.3885,292.04102,290.93427,291.1362,291.6807,291.65173,292.12717,291.95984,290.1754,290.33237,290.806,291.86368,292.03098,291.4747,291.30618,291.54092,294.91144,290.3644,289.94193,290.99954,289.99,290.43015,291.57172,291.57608,291.5144,295.23633,290.491,290.49072,290.3063,291.95163,290.30362,291.26602,292.04968,292.18958,291.05762,290.61618,291.33685,291.31207,291.44232,290.6286,291.26895
2038-12-31,291.2773,292.05676,291.4115,292.1376,290.70963,291.15375,291.87094,291.49814,292.09335,291.9617,290.22885,290.37854,290.89145,291.75137,291.9336,291.51465,291.4349,291.66724,295.00214,290.34375,290.0134,290.99786,290.18015,290.39285,291.62137,291.58585,291.67715,295.1644,290.5844,290.56326,290.63443,291.8637,290.18808,291.3047,292.01593,292.0975,291.24057,290.72385,291.38477,291.4291,291.49158,290.74088,291.30743
2039-12-31,291.19385,292.32275,291.1714,292.1465,290.52948,291.5147,291.90033,291.44855,292.31754,291.92834,290.32108,290.4177,291.01572,291.9674,291.95078,291.78568,291.627,291.36398,295.03864,290.08624,289.93365,291.178,290.2493,290.45364,291.38483,291.764,291.87427,295.05276,290.60736,290.45312,290.59778,291.95395,290.30942,291.1745,292.23987,292.22278,291.1167,290.62,291.31552,291.62726,291.20746,290.88998,291.4216
2040-12-31,291.3615,292.2053,291.31152,292.18814,290.6672,291.4696,291.89484,291.60352,292.28036,292.03137,290.44363,290.36902,291.0374,292.13007,292.11365,291.91724,291.91028,291.5241,295.05374,290.29434,290.09976,291.31424,290.08472,290.54828,291.48557,291.89133,291.89157,295.28467,290.7037,290.48654,290.5277,291.97977,290.3069,291.08362,292.42432,292.52042,291.14127,290.87238,291.44806,291.62952,291.13095,291.10968,291.62134
2041-12-31,291.47125,292.08862,291.25848,292.27554,290.6437,291.0931,292.00333,291.82037,292.21527,292.1693,290.14273,290.27722,290.91107,292.15332,292.11496,292.10468,291.78894,291.64056,294.9771,290.6186,290.21133,291.14435,290.23926,290.45706,291.76614,291.77283,292.03613,295.3672,290.6719,290.5276,290.6939,292.0345,290.40875,291.1421,292.26996,292.34326,291.08972,290.80908,291.52982,291.6153,291.29376,291.0893,291.6336
2042-12-31,291.4393,292.1275,291.27692,292.26694,290.62656,291.41025,292.15118,291.92667,292.2821,292.3202,290.3578,290.43643,291.16385,292.17874,292.18607,291.7026,291.6238,291.5989,295.1967,290.38583,290.09827,291.1669,290.474,290.42935,291.90622,291.77686,291.97427,295.3423,290.6899,290.5571,290.82727,292.07736,290.56244,291.0022,292.18597,292.2834,291.2824,290.88345,291.5609,291.65265,291.68436,290.966,291.5913
2043-12-31,291.63376,292.2712,291.3167,292.28058,290.84622,291.6528,291.99005,291.75174,292.54483,292.34067,290.5714,290.4112,291.1957,292.3935,292.19055,291.7554,292.00427,291.77954,295.082,290.61932,290.185,291.29333,290.27225,290.58322,291.88916,291.7553,292.04575,295.38123,290.69897,290.6738,291.0436,292.15283,290.39386,291.4637,292.4013,292.38538,291.40762,291.0955,291.53308,291.67462,291.80603,290.9623,291.66843
2044-12-31,291.58783,292.32135,291.51007,292.33813,290.8886,291.61026,292.17245,291.84476,292.5023,291.935,290.3484,290.5282,291.1708,292.50934,292.275,291.92328,291.89105,291.92566,295.15497,290.80865,290.31097,291.3436,290.39877,290.737,291.95438,291.92337,292.03256,295.5108,290.82886,290.65604,291.16687,292.1238,290.48166,291.40253,292.82623,292.5115,291.25586,291.04633,291.5527,291.6527,291.5794,290.94385,291.6574
2045-12-31,291.7111,292.28308,291.4909,292.45016,290.82864,291.78558,292.17007,291.97684,292.38376,291.98145,290.52017,290.56024,291.25223,292.37424,292.31177,291.95697,291.84586,291.6865,295.21887,290.6823,290.30695,291.2786,290.43204,290.75378,291.60608,291.9647,292.17703,295.63342,290.89087,290.6883,291.0636,292.29987,290.50732,291.5463,292.55453,292.75516,291.2456,290.85388,291.46747,291.68146,291.6855,291.1198,291.69522
2046-12-31,291.7285,292.48245,291.49924,292.44635,291.1094,291.6181,292.22638,291.87872,292.5265,292.0908,290.6962,290.54315,291.14786,292.49194,292.2309,292.27628,291.9325,291.75418,295.45325,290.59546,290.33423,291.33707,290.526,290.49463,291.48856,292.18887,292.18195,295.7289,290.93265,290.692,291.0253,292.2975,290.53854,291.51944,292.26617,292.72345,291.18668,291.00308,291.5965,291.959,291.65698,291.42365,291.9039
2047-12-31,291.686,292.35797,291.5803,292.4754,291.1107,291.708,292.2445,292.0079,292.61227,292.4126,290.70062,290.78717,291.35052,292.768,292.39194,292.4032,291.97232,291.9018,295.2838,290.76807,290.36246,291.39304,290.45963,290.60965,291.5108,292.11322,292.36865,295.75436,290.90207,290.69714,291.20264,292.27664,290.75708,291.5671,292.36877,292.32727,291.19418,290.97827,291.81567,291.8796,291.66815,291.5015,292.03537
2048-12-31,291.78424,292.29715,291.73688,292.55942,290.9681,292.0564,291.97998,292.1696,292.74997,292.68307,290.855,290.98465,291.3117,292.5637,292.5147,292.01526,291.9455,291.9896,295.34802,290.9556,290.43253,291.61752,290.60614,290.84998,291.89517,292.1772,292.42233,295.69574,291.0036,290.76715,291.30197,292.41284,290.72052,291.51218,292.78928,292.4583,291.4797,290.95016,291.7116,291.97754,291.92725,291.43307,292.0548
2049-12-31,291.915,292.41003,291.84183,292.62802,291.2543,292.05502,292.23636,292.20212,292.7283,292.5957,290.89917,290.72208,291.46774,292.64685,292.73737,292.07953,292.07703,292.18005,295.55652,290.7081,290.45706,291.5167,290.75122,290.92877,292.1214,292.17044,292.4381,295.9231,291.14545,290.85403,291.20807,292.45053,290.50955,291.6852,292.9722,292.67712,291.67276,291.0746,291.73016,292.125,292.0023,291.3618,292.03607
2050-12-31,292.01767,292.48572,291.70218,292.6753,291.15018,291.9326,292.34885,292.05188,292.77658,292.3301,290.87616,290.85272,291.38318,292.75244,292.7191,292.15536,292.24548,292.45312,295.46082,290.87735,290.75653,291.61432,290.71838,290.73587,292.18112,292.181,292.4421,295.92645,291.02914,290.87738,291.34802,292.35916,290.64856,291.6775,292.62625,293.0889,291.5756,291.15982,291.86002,292.03226,291.85794,291.02435,292.1342
2051-12-31,291.909,292.53516,291.85382,292.6709,290.96793,292.10583,292.38885,292.08887,292.89233,292.2902,290.88977,290.7883,291.50934,292.80453,292.78088,292.30722,292.29602,292.05768,295.38943,290.7255,290.6772,291.75974,290.79047,290.87433,292.16882,292.43466,292.67502,295.86377,291.1153,290.8717,291.3827,292.57748,290.84323,291.83023,292.58246,292.75427,291.4939,291.06738,291.60175,291.89285,291.77457,291.01584,292.404
2052-12-31,292.02893,292.7212,291.799,292.58456,291.1302,292.06357,292.40195,292.20712,293.26093,292.4632,291.21762,290.94238,291.38458,292.92987,292.91608,292.45425,292.35184,292.15192,295.70966,291.01514,290.53485,291.8733,291.06055,290.9772,292.21967,292.3917,292.6839,295.65588,291.04788,290.93777,291.54095,292.59525,290.8267,291.96222,292.74567,292.59674,291.4661,291.17993,291.77228,292.008,291.69067,291.36002,292.44635
2053-12-31,292.29205,292.79102,291.99274,292.69427,291.37128,291.64362,292.51096,292.3596,293.29572,292.50674,290.98285,291.0047,291.4451,292.9453,292.85556,292.25317,292.30423,292.325,295.65326,291.00613,290.8379,291.91492,290.8606,290.9581,292.32495,292.30936,292.6191,295.82147,291.08612,291.05865,291.58502,292.5987,290.83774,291.92017,293.03885,292.70444,291.6383,291.24332,291.78702,292.08643,291.54166,291.5199,292.37845
2054-12-31,292.1699,292.79816,292.21097,292.78723,291.29504,292.01138,292.63043,292.40237,293.05283,292.73312,291.12204,291.08325,291.5667,293.01495,292.8931,292.2475,292.3142,292.52612,295.58173,290.87988,290.99072,291.744,291.10526,291.105,292.21347,292.49283,292.76102,295.7866,291.21643,290.9806,291.55698,292.7602,290.7872,291.83844,293.16217,292.88434,291.82147,291.4732,291.76962,292.17032,291.76007,291.27277,292.45236
2055-12-31,292.20285,292.95517,292.02042,292.76517,291.07947,292.23026,292.82617,292.46246,293.11526,292.89212,291.37357,291.1369,291.54095,293.10117,293.1534,292.34372,292.42307,292.52155,295.54556,291.11618,290.95566,291.84372,291.1301,291.19818,291.99786,292.67108,292.95642,295.87143,291.29727,291.02557,291.57843,292.94073,290.9119,291.66003,292.8023,293.12183,291.72662,291.2689,291.90253,292.19922,292.08444,291.13745,292.63757
2056-12-31,292.3787,292.9418,291.9441,292.79898,291.2916,292.11707,292.78644,292.65738,293.40027,293.00983,291.19873,291.33286,291.74176,293.3993,293.34964,292.4383,292.4797,292.265,295.711,291.18137,290.8991,291.82443,291.01047,290.9654,292.04083,292.89822,292.74188,296.01773,291.33282,291.1201,291.89053,292.9541,291.09525,291.80124,292.90164,293.14566,291.77667,291.20697,291.94534,292.2736,292.1558,291.1418,292.65286
2057-12-31,292.42453,292.862,292.11343,292.9694,291.2512,292.44714,292.71173,292.6092,293.31177,292.92987,291.09537,291.36615,291.74582,293.43274,293.31354,292.4189,292.4959,292.42908,296.00772,290.98334,290.93436,291.99313,291.122,291.108,292.39984,292.79422,292.71442,296.0783,291.35236,291.10733,291.8488,292.92563,290.9833,291.88766,293.20477,293.3117,291.90198,291.2979,291.96765,292.28415,291.94278,291.37787,292.68652
2058-12-31,292.66257,293.00803,292.43518,293.03714,291.31696,292.5887,293.02072,292.43768,293.51224,292.85312,291.3223,291.3726,291.94022,293.38232,293.36908,292.43253,292.7018,292.63467,295.99597,291.1245,290.89642,292.1769,291.1853,291.16776,292.41794,292.7398,292.93643,295.8867,291.36154,291.16623,291.86752,292.82983,291.03848,292.04694,293.3608,293.01877,291.9134,291.41794,291.95126,292.46893,292.00766,291.6898,292.62195
2059-12-31,292.6296,293.0442,292.31458,293.03696,291.5409,292.6359,293.1185,292.6719,293.57727,292.9246,291.63422,291.33408,292.07852,293.57196,293.59344,292.66623,292.7829,292.7837,295.93265,291.3413,291.13287,292.11017,291.32724,291.24878,292.11472,293.02893,293.09308,295.89874,291.38986,291.24066,291.79333,292.89655,291.05655,292.09293,293.08972,292.8562,291.77335,291.48593,292.0791,292.62802,292.26828,291.95285,292.82632
2060-12-31,292.61206,293.23486,292.30756,293.1892,291.46375,292.54062,293.1798,292.80634,293.48056,293.01114,291.57538,291.5492,291.93228,293.6125,293.4763,292.97537,292.80103,292.83197,295.95673,291.11813,291.0091,292.20175,291.46338,291.13315,292.22906,292.8726,293.21567,296.1155,291.40363,291.28088,291.95712,292.95694,291.08688,292.0824,293.0379,292.9191,291.92828,291.55984,292.22046,292.56793,292.53497,291.74222,293.05405
2061-12-31,292.735,293.008,292.41263,293.1147,291.5253,292.72986,293.1255,292.81247,293.59314,293.21344,291.5756,291.68958,291.9438,293.67374,293.38257,292.603,292.7591,292.4261,296.0894,291.4558,291.18823,292.29025,291.32016,291.35095,292.64597,292.9531,293.38773,296.07913,291.5922,291.30328,291.82156,292.92337,291.24094,292.24426,293.25082,292.99118,292.1117,291.69437,292.08405,292.44302,292.35452,291.86053,293.04614
2062-12-31,292.75638,293.01163,292.63416,293.13043,291.54926,292.652,293.21338,292.9235,293.70346,293.25742,291.75717,291.73444,292.0803,293.71237,293.416,292.65546,292.79214,292.6329,296.36737,291.5805,291.20874,292.26358,291.40863,291.40616,292.78366,293.12085,293.38132,296.03607,291.6071,291.38303,291.9541,293.0724,291.12976,292.17703,293.41882,293.171,291.96094,291.66748,292.1918,292.59372,292.19888,291.85455,293.10797
2063-12-31,292.821,293.10397,292.59842,293.2392,291.6287,292.4561,293.23,292.9865,293.76544,293.32382,291.60504,291.8245,292.18555,293.64636,293.73087,292.7625,293.04694,292.71075,296.03192,291.48032,291.05154,292.2933,291.56982,291.28122,292.58575,293.07004,293.5503,296.1806,291.6122,291.36148,292.20224,293.10367,291.1572,292.1687,293.24347,293.52264,292.0815,291.58536,292.3083,292.55377,292.40778,291.7756,293.28827
2064-12-31,292.9737,293.17743,292.33664,293.29584,291.3952,292.73584,293.05487,293.06195,293.98135,293.27316,291.8092,291.7812,291.99316,293.87283,293.76196,293.01077,292.99408,292.95773,296.23572,291.38855,291.07953,292.38678,291.57178,291.6008,292.74548,293.2469,293.3198,296.23468,291.58432,291.20514,292.23538,293.20178,291.31943,292.38425,293.13867,293.2685,291.98523,291.67825,292.21136,292.7055,292.49966,291.78018,293.36572
2065-12-31,292.77808,293.3397,292.43118,293.36295,291.57092,292.91684,293.15573,293.33487,293.90082,293.29825,291.8146,291.79083,292.2081,293.8824,293.89075,292.75076,292.85538,293.0097,296.34668,291.81668,291.05795,292.43253,291.516,291.54236,292.7149,293.34103,293.4517,296.26608,291.7703,291.2872,292.23462,293.15018,291.16776,292.27823,293.35516,292.9668,292.2436,291.84607,292.40576,292.81598,292.1923,291.69675,293.42242
2066-12-31,292.89374,293.41226,292.7584,293.31317,291.45023,292.95895,293.347,293.25455,293.85074,293.50443,292.07095,291.83325,292.4435,294.0891,293.96335,292.87668,293.05414,293.0927,296.46365,291.86252,291.04672,292.53845,291.6798,291.48633,292.3946,293.31448,293.68326,296.44815,291.87225,291.40616,292.51468,293.27133,291.43503,292.49966,293.52545,293.28687,292.12933,291.88074,292.3739,293.04825,292.3041,291.93552,293.45328
2067-12-31,293.12656,293.25082,292.60468,293.36124,291.6132,292.91074,293.1896,293.19525,294.0307,293.80237,292.155,291.9877,292.57782,294.23645,294.0753,293.2815,293.27814,293.0505,296.2465,291.51163,291.18823,292.61243,291.7399,291.6432,292.35602,293.36105,293.51486,296.15662,291.93918,291.49246,292.47394,293.3493,291.62772,292.63385,293.26248,293.41202,292.082,291.72794,292.5327,292.95868,292.6613,292.02777,293.5633
2068-12-31,293.00735,293.45966,292.63644,293.48605,291.72174,292.9873,293.48193,293.33774,294.22314,293.8118,292.1642,291.9422,292.56662,294.06506,294.20868,293.25992,293.18057,293.43036,296.4007,291.84314,291.25244,292.75165,291.893,291.53308,292.8675,293.4584,293.65906,296.28094,291.83813,291.48648,292.51727,293.38898,291.5125,292.58307,293.1957,293.29614,292.16913,291.77924,292.6711,292.89304,292.6268,291.88382,293.48166
2069-12-31,293.3161,293.68594,292.66083,293.5588,291.94034,293.08884,293.68637,293.3236,294.45276,293.68484,292.08936,292.08466,292.59415,294.25415,294.09845,293.11288,293.3981,293.4427,296.70587,292.02377,291.28964,292.62112,291.67133,291.77988,292.79156,293.54907,293.86646,296.48557,291.872,291.57602,292.56165,293.55875,291.72247,292.68054,293.4749,293.55807,292.33627,291.9464,292.527,292.99634,292.5203,291.9662,293.65475
2070-12-31,293.34106,293.64362,292.6793,293.59247,291.84518,293.1665,293.70828,293.52942,294.4096,293.37018,292.24838,292.23904,292.45554,294.56525,294.14908,293.30716,293.56116,293.21832,296.9762,291.87677,291.34305,292.69574,291.83588,291.72177,292.69058,293.69186,293.8546,296.5346,291.9529,291.62463,292.74863,293.5344,291.50275,292.8446,293.83905,293.751,292.4582,292.38293,292.5853,293.3035,292.68442,292.09354,293.9011
2071-12-31,293.56912,293.83258,292.86478,293.50507,291.96918,293.4113,293.55612,293.63507,294.37256,293.64722,292.19794,292.26608,292.70657,294.61084,294.2961,293.56906,293.2291,293.27097,296.7864,291.78345,291.29654,292.90952,291.7817,291.76688,293.02097,293.8114,293.83286,296.3874,291.95105,291.63727,292.95105,293.71384,291.49835,292.68002,293.60995,293.40775,292.36252,292.17108,292.56546,293.33667,292.99387,291.98608,293.90897
2072-12-31,293.44504,293.80637,292.7628,293.6753,292.0319,293.31033,293.77292,293.82657,294.6175,293.92853,292.47742,292.34253,292.768,294.40604,294.4295,293.27505,293.358,293.6405,296.78964,292.15222,291.38718,293.08,291.9303,291.66525,293.16718,293.7433,293.9664,296.4945,292.08975,291.74838,292.88126,293.8519,291.7125,292.69574,293.5514,293.486,292.36456,291.90622,292.60834,293.18027,292.94925,292.30246,294.1178
2073-12-31,293.4935,293.99954,292.97992,293.74728,291.83957,293.4586,293.92282,293.77542,294.57782,293.88046,292.62497,292.3501,292.70224,294.7009,294.5719,293.37518,293.845,293.74042,296.95886,292.11838,291.36966,293.21683,291.96335,291.82648,292.89252,293.98486,294.25262,296.39407,292.03452,291.79608,292.8192,293.65836,291.68466,292.86407,293.66953,293.70087,292.60776,291.9214,292.81903,293.14688,292.92368,292.45892,294.07794
2074-12-31,293.60062,293.9361,292.95892,293.6767,291.77185,293.47995,293.96826,293.8681,294.60455,293.75433,292.52872,292.61987,292.83218,294.8146,294.58994,293.62354,293.91696,293.515,297.08154,291.95972,291.45883,293.13626,291.81604,291.9672,292.79013,294.03137,294.28568,296.53702,292.0338,291.84067,292.93793,293.82117,291.74307,292.7851,294.01865,293.82166,292.56277,292.26706,292.8443,293.32446,292.7691,292.17935,293.86987
2075-12-31,293.71707,293.75568,292.91354,293.79773,291.70627,293.5393,294.01788,293.9248,294.9005,293.81143,292.66006,292.57568,292.9492,294.81232,294.62592,293.88898,293.57843,293.50018,297.2267,292.18924,291.44638,292.95096,291.85007,291.91525,293.21848,294.16187,294.18625,296.57584,292.1894,291.89124,292.8258,293.89835,291.5653,293.00232,293.94498,294.06628,292.45923,292.57663,292.83072,293.41837,292.7944,292.09818,294.04697
2076-12-31,293.71152,293.84518,293.01434,293.81387,291.99875,293.72406,293.99185,294.0247,295.0207,293.96933,292.68707,292.5124,292.82492,294.8334,294.74942,293.60944,293.68466,293.86017,297.2539,292.12393,291.45908,293.24948,292.1446,291.85703,293.20465,294.16736,294.38916,296.85663,292.14487,291.7914,293.01175,293.8781,291.78925,293.15546,293.6659,293.79358,292.5747,292.37366,292.90283,293.49176,293.042,292.55447,294.36035
2077-12-31,293.63116,294.10306,293.20068,293.71417,292.10223,293.657,294.23315,294.1097,294.91293,294.0595,292.87308,292.6494,293.1445,295.00702,294.89032,293.664,294.1404,293.69247,297.21112,292.07822,291.6015,293.3395,292.0263,291.97864,293.19156,294.0336,294.57245,296.67914,292.10168,291.75674,293.1555,293.9314,291.872,293.1522,293.76355,293.6015,292.56506,292.3315,292.95398,293.7128,293.12073,292.65424,294.3327
2078-12-31,293.66635,293.97382,293.31726,293.78018,291.94464,293.56058,294.28445,293.9286,295.0952,294.1774,292.97568,292.79715,293.06958,295.08868,295.0967,293.86444,294.34897,293.54813,297.33264,292.4562,291.64264,293.36502,292.10333,292.25073,293.23126,294.28412,294.40494,296.86298,292.1129,291.92953,293.35355,294.0847,291.77203,293.2066,294.0036,293.69928,292.54492,292.46985,293.04684,293.56567,292.758,292.39215,294.4148
2079-12-31,293.83722,293.8957,293.4168,293.826,291.8734,293.83716,294.32077,294.11703,295.16953,294.49207,293.0099,292.85196,293.21735,294.977,295.38058,294.0675,294.0348,293.70813,297.6572,292.40555,291.6496,293.44797,292.45416,292.10666,293.15997,294.46283,294.35828,296.8314,292.30646,291.9125,293.40823,294.23987,291.92004,293.1435,294.30457,293.9999,292.80862,292.42282,293.0517,293.4991,292.90115,292.47644,294.5209
2080-12-31,294.00647,294.10114,293.49185,293.91998,291.93692,293.72534,294.40195,294.29514,295.24954,294.228,292.97827,293.03012,293.16937,295.23355,295.22876,293.76974,294.13443,294.11325,297.46472,292.16507,291.67947,293.59927,292.50998,292.0128,293.38647,294.37146,294.7431,296.94183,292.32974,291.8907,293.76224,294.2901,291.74948,293.10587,294.18155,294.32956,292.84973,292.4339,293.15643,293.68265,293.37128,292.6897,294.62582
2081-12-31,294.0329,294.44073,293.50977,294.05188,292.29886,293.91486,294.39917,294.43076,295.37354,294.09344,293.10062,292.95172,293.38367,295.53433,295.01022,293.91803,294.27713,293.94406,297.4933,292.38416,291.7813,293.60873,292.684,292.292,293.56732,294.6365,294.76395,296.87402,292.24686,292.01434,293.95044,294.2929,291.87546,293.2452,293.89655,294.41043,292.86813,292.49542,293.24503,293.69177,293.354,292.62402,294.6761
2082-12-31,294.188,294.5438,293.47897,294.0291,292.298,293.98648,294.6096,294.25937,295.4485,294.20947,293.1483,293.10635,293.54034,295.39407,295.25894,294.37964,294.58646,294.1177,297.70395,292.73914,291.85373,293.70053,292.7448,292.41013,293.49582,294.52792,294.76324,296.99326,292.2602,292.01196,293.57623,294.40616,291.9635,293.27124,294.07578,294.11383,292.90494,292.51367,293.39343,293.7696,293.40808,292.68146,294.75153
2083-12-31,294.08417,294.39114,293.633,293.97614,292.32855,293.8646,294.58923,294.40976,295.3916,294.4242,293.40448,293.00702,293.56885,295.4053,295.54074,294.37268,294.76514,294.185,297.93185,292.4772,291.92728,293.88406,292.62106,292.22552,293.15765,294.5915,295.003,296.9508,292.36133,292.0454,293.72836,294.5545,291.9163,293.3941,294.46243,294.01804,293.169,292.79,293.33475,293.85754,293.32556,292.86838,294.80908
2084-12-31,294.39566,294.43994,293.64322,293.96976,292.5718,293.9708,294.54016,294.6397,295.66812,294.7538,293.41782,293.18466,293.67706,295.58316,295.65533,294.0169,294.79443,294.52048,297.85434,292.58368,291.99832,293.71082,292.50247,292.4222,293.306,294.72623,294.8623,297.1013,292.35956,292.02805,293.9147,294.49365,291.95398,293.4928,294.4286,294.11813,293.02026,292.7906,293.5271,293.81052,293.31604,293.1663,294.95346
2085-12-31,294.4624,294.3251,293.6194,294.0728,292.55392,294.14133,294.80188,294.74725,295.789,294.62323,293.60104,293.25067,293.85068,295.7107,295.61084,294.258,294.6826,294.44016,297.78296,292.92007,291.87897,293.9014,292.72473,292.439,293.64456,295.0745,295.10825,297.04297,292.33353,292.12048,293.74265,294.6551,292.02713,293.52036,293.997,294.37698,293.00488,292.81885,293.63107,293.99063,293.55505,293.10666,294.99884
2086-12-31,294.41583,294.6129,293.83948,294.08038,292.49976,294.21463,294.81537,294.72534,295.71893,294.53363,293.7023,293.4479,293.89566,295.55246,295.60208,294.80392,294.4306,294.4518,297.70377,292.56155,291.84454,294.07925,292.74646,292.46997,293.5584,295.06754,294.9763,297.25925,292.40213,292.15146,293.99585,294.71115,291.83444,293.52228,294.03815,294.52237,292.964,292.91168,293.52332,293.997,293.5673,293.15564,295.00458
2087-12-31,294.5618,294.62216,293.64462,294.02167,292.568,294.26266,294.96973,294.86316,295.8497,294.65897,293.59598,293.49493,293.9903,295.66953,295.74237,294.639,294.475,294.5018,297.95844,292.65118,292.0154,294.08777,292.66986,292.39462,293.4748,295.0091,295.1545,297.0364,292.52518,292.14255,294.2707,294.63974,292.07892,293.48486,294.2418,294.28687,293.16806,292.91937,293.57562,294.0357,293.6794,293.2116,295.16458
2088-12-31,294.60934,294.496,293.7138,294.27164,292.50565,294.43665,294.95667,294.89334,295.9456,294.9314,293.703,293.52518,294.1216,295.94534,295.82193,294.45163,294.87488,294.7411,298.3359,292.92227,291.93634,294.3285,292.9072,292.5065,293.6941,295.25455,295.37067,297.1954,292.56818,292.13733,294.21976,294.7212,292.0884,293.64212,294.66986,294.29492,293.26883,293.05045,293.489,294.16086,293.84338,293.09293,295.2866
2089-12-31,294.5361,294.62607,293.96503,294.17322,292.26834,294.33353,294.9832,295.0738,296.12857,295.1644,293.95166,293.57523,293.95126,295.9807,295.92493,294.51825,295.02377,294.67508,297.96237,292.96426,291.96338,294.2259,292.85504,292.87134,293.8718,295.40057,295.2266,297.24872,292.59537,292.18628,294.41367,294.7848,292.00623,293.70465,294.42862,294.62308,293.27002,293.0028,293.44165,294.25137,293.5734,293.21393,295.57336
2090-12-31,294.7275,294.75916,294.34808,294.09265,292.46103,294.30368,295.2546,294.9701,296.24677,294.89682,293.73953,293.58664,294.30017,296.014,296.177,294.859,294.66174,294.74844,298.32245,292.79816,292.07697,294.09976,292.95496,292.68726,293.58618,295.2834,295.5149,297.2577,292.5752,292.24915,294.53583,294.8622,292.20953,293.46997,294.44266,294.82065,293.40762,292.966,293.58755,294.3197,293.7483,293.3345,295.51163
2091-12-31,294.83517,294.81866,293.92297,294.26984,292.544,294.4872,295.25543,295.1944,296.33075,294.74805,294.01883,293.8381,294.3579,296.32288,296.15204,294.9868,294.94818,295.13135,298.61035,293.00433,292.09747,294.34824,292.9852,292.77353,293.7049,295.45944,295.633,297.56082,292.67365,292.2444,294.4856,295.0854,292.20227,293.5585,294.78983,294.5489,293.6404,293.0733,293.76212,294.47208,293.9854,293.04962,295.48056
